1,0.80499,0.78153,0.75882,0.20739,0.18364,0.77603,0.63181,0.3422,0.28379,0.61402,0.6856,0.56857,0.57591,0.52399,0.50373,0.70713,0.72539,0.86079,0.86854,0.35096,0.31181,0.71425,0.66302,0.61309,0.61661,0.14032,0.43048,0.57063,0.4364,0.65984,0.56746,0.84773,0.81183,0.72088,0.75392,0.36674,0.48577,0.17658,0.51559,0.13319,0.44966,0.78834,0.67688,0.68122,0.68507,0.78496,0.76235,0.63703,0.56744,0.53499,0.52433,0.5421,0.61911,0.63614,0.6069,0.94719,0.79484,0.48171,0.43261,0.71683,0.47028,0.60297,0.6585,0.42464,0.46657,0.73211,0.80303,0.82404,0.87095,0.12245,0.16604,0.5272,0.52482,0.5951,0.6187,0.74141,0.72505,0.65062,0.4391,0.79274,0.79613,0.40325,0.54527,0.65306,0.55104,0.25571,0.46947,0.46162,0.59319,0.59199,0.49681,0.33423,0.48395,0.49856,0.097973,0.7434,0.6181,0.73107,0.57375,0.41765,0.5013,0.48974,0.4081,0.12466,0.22874,0,0.15875,0.21982,0.38872,0.67753,0.59629,0.52825,0.5791,0.59002,0
0.80499,1,0.63155,0.75898,0.15555,0.084725,0.57903,0.61961,0.25925,0.17626,0.43297,0.73327,0.45289,0.70597,0.5859,0.58185,0.49822,0.78135,0.78609,0.81539,0.36375,0.36871,0.65298,0.62997,0.51216,0.46396,0.12958,0.36374,0.43454,0.59213,0.64402,0.49835,0.80837,0.79071,0.61763,0.63152,0.30199,0.55723,0.23593,0.57518,0.19499,0.60369,0.67728,0.61624,0.6634,0.66579,0.73651,0.67058,0.64658,0.61435,0.58124,0.56268,0.64403,0.55105,0.74615,0.60953,0.8094,0.94716,0.44971,0.56318,0.68195,0.63636,0.6123,0.86849,0.41253,0.49635,0.6581,0.71665,0.81019,0.8635,0.15103,0.22858,0.55966,0.60598,0.59841,0.55946,0.67485,0.61423,0.51189,0.47214,0.6817,0.83213,0.46858,0.64305,0.71141,0.66295,0.27349,0.46988,0.58598,0.47238,0.53688,0.31378,0.28925,0.3318,0.51162,0.17253,0.72246,0.59159,0.66833,0.48868,0.46558,0.35772,0.54806,0.33111,0.13838,0.19546,0,0.16467,0.20957,0.49146,0.60718,0.59538,0.57492,0.55792,0.53381,0
0.78153,0.63155,1,0.8532,0.19834,0.27338,0.87598,0.62279,0.34558,0.29321,0.4479,0.50759,0.56615,0.45777,0.48323,0.43351,0.4998,0.58083,0.80725,0.76281,0.22698,0.17965,0.90964,0.80974,0.59067,0.51715,0.067515,0.30692,0.37496,0.30132,0.5605,0.53214,0.75151,0.72154,0.71686,0.68959,0.31278,0.40209,0.25432,0.47266,0.20071,0.43936,0.73045,0.6555,0.7019,0.68443,0.67362,0.71358,0.63715,0.6486,0.64681,0.63827,0.50024,0.66477,0.56191,0.66153,0.73007,0.63286,0.43401,0.27374,0.61455,0.37818,0.48688,0.5429,0.53058,0.48134,0.68424,0.71428,0.73889,0.72639,0.11163,0.22312,0.33784,0.40979,0.46267,0.48294,0.64161,0.64485,0.46565,0.35442,0.62452,0.66984,0.41697,0.48932,0.60744,0.50931,0.40646,0.53301,0.39905,0.64796,0.66564,0.59656,0.60583,0.73514,0.32421,0,0.64349,0.50189,0.60879,0.5261,0.32008,0.52979,0.39792,0.32493,0.20358,0.31253,0,0.13541,0.11045,0.34407,0.68028,0.55614,0.35089,0.40636,0.63713,0.085451
0.75882,0.75898,0.8532,1,0.10138,0.37507,0.72635,0.83479,0.2123,0.43131,0.34444,0.63141,0.52806,0.5887,0.48568,0.56175,0.54809,0.72658,0.84176,0.81121,0.3544,0.30502,0.8197,0.8336,0.56725,0.50403,0,0.26411,0.4567,0.60273,0.61068,0.65977,0.76126,0.79463,0.62337,0.67954,0.21303,0.41661,0.11584,0.44013,0.093836,0.54208,0.70008,0.69693,0.74546,0.7556,0.72527,0.70172,0.60826,0.67057,0.64817,0.65328,0.54717,0.59828,0.51358,0.60802,0.7308,0.73856,0.33875,0.35857,0.57742,0.51087,0.60954,0.69709,0.45463,0.52776,0.56737,0.69936,0.75245,0.73613,0.21542,0.29204,0.37841,0.56229,0.47504,0.5025,0.60505,0.55759,0.56972,0.53687,0.71796,0.79847,0.44395,0.61823,0.72366,0.68618,0.32966,0.4428,0.39978,0.58243,0.58667,0.40507,0.44776,0.46328,0.35888,0.065804,0.58966,0.51611,0.65343,0.51644,0.33105,0.36186,0.39025,0.22772,0.16012,0.22197,0,0.022335,0.089601,0.38648,0.60673,0.57799,0.40574,0.45463,0.57136,0
0.20739,0.15555,0.19834,0.10138,1,0.54223,0.18903,0.15539,0.63728,0.4133,0.018182,0.080673,0.086085,0.12102,0.36612,0.235,0.02553,0,0.22839,0.28738,0.10234,0.28592,0.17713,0.11777,0.46179,0.41376,0.66731,0.57597,0,0,0.09634,0,0.14751,0.1014,0.18965,0.1546,0.18838,0.20804,0,0.19429,0.062584,0.073985,0.23068,0.023592,0.11829,0.18762,0.15039,0.19313,0.25914,0.21405,0.081936,0.12195,0.11685,0.22244,0.13758,0.070659,0.18222,0.16535,0.49432,0.50692,0.1916,0.20256,0.076822,0.10833,0.3019,0.40685,0.34049,0.3384,0.22601,0.31213,0,0.11263,0.15503,0.3209,0.25877,0.40362,0.32304,0.39249,0.027455,0,0.11377,0.11954,0.099766,0.13748,0.052671,0.113,0.06947,0.12201,0.13286,0.19757,0.31959,0.36606,0.10501,0.27472,0.31293,0.18377,0.17997,0.19888,0.29805,0.22496,0.4094,0.49914,0.4781,0.55355,0.30908,0.19096,0.0071557,0.23522,0.33867,0.23146,0.22975,0.32759,0.40523,0.27445,0.27306,0.21589
0.18364,0.084725,0.27338,0.37507,0.54223,1,0.19096,0.48157,0.29278,0.75748,0.021729,0.19027,0.24005,0.15004,0.33122,0.3173,0.22337,0.22128,0.35007,0.33005,0.35404,0.36765,0.24578,0.28039,0.55786,0.44811,0.21403,0.44851,0.17436,0.30675,0.201,0.37017,0.16213,0.23757,0.16823,0.26237,0.1334,0.18896,0,0.11353,0,0.11329,0.22759,0.19677,0.20544,0.28272,0.2108,0.26014,0.19917,0.24124,0.19651,0.18224,0.15711,0.19234,0,0.14178,0.15675,0.10517,0.28363,0.32806,0.13278,0.23297,0.17334,0.15039,0.29066,0.39584,0.21084,0.32346,0.21388,0.21305,0,0.053796,0.092854,0.31328,0.21415,0.30198,0.27253,0.2297,0.21461,0.2454,0.28829,0.27411,0.14895,0.19661,0.22696,0.24826,0.17415,0.029712,0.031546,0.21555,0.33092,0.28723,0.14316,0.093355,0.17525,0.087842,0.12422,0.23157,0.37979,0.36275,0.31164,0.26563,0.29499,0.33297,0.30144,0.17258,0,0,0.19425,0.18045,0.29439,0.30519,0.2209,0.23391,0.28199,0.17379
0.77603,0.57903,0.87598,0.72635,0.18903,0.19096,1,0.65163,0.43109,0.35435,0.59812,0.61973,0.68866,0.58843,0.50708,0.51877,0.54499,0.52558,0.76888,0.73895,0.12611,0.090832,0.81787,0.69818,0.44142,0.4561,0,0.24433,0.49183,0.29136,0.49586,0.40068,0.75159,0.71559,0.66288,0.71801,0.26963,0.33002,0.19035,0.38542,0.16373,0.39767,0.75159,0.63283,0.69692,0.69561,0.7137,0.74195,0.64963,0.63241,0.63208,0.63204,0.59472,0.76243,0.6095,0.70467,0.71466,0.53916,0.4858,0.29798,0.69511,0.43238,0.57934,0.53479,0.5789,0.52572,0.69697,0.75396,0.65634,0.72373,0.049556,0.17428,0.34594,0.34745,0.46884,0.52103,0.68993,0.67829,0.48296,0.23824,0.64985,0.65473,0.4321,0.54073,0.59129,0.54699,0.33824,0.49222,0.44372,0.72981,0.75094,0.72091,0.65222,0.77511,0.37718,0,0.66903,0.5105,0.68457,0.6215,0.2979,0.60247,0.37897,0.39646,0.19524,0.31145,0,0.16907,0.11339,0.33744,0.70767,0.65597,0.45648,0.45587,0.64547,0.07476
0.63181,0.61961,0.62279,0.83479,0.15539,0.48157,0.65163,1,0.26054,0.66405,0.27167,0.71777,0.47483,0.65437,0.45362,0.69321,0.50399,0.61516,0.71394,0.71386,0.32769,0.32153,0.61694,0.69931,0.45656,0.51968,0,0.28111,0.50307,0.65333,0.57826,0.6539,0.66423,0.76193,0.47012,0.67128,0.081808,0.34066,0,0.27589,0.021437,0.41894,0.60192,0.60798,0.62315,0.69768,0.64702,0.61236,0.48702,0.58416,0.52617,0.57011,0.49021,0.51098,0.36814,0.49307,0.62113,0.56204,0.34136,0.40404,0.55851,0.61924,0.66557,0.64243,0.43896,0.61658,0.47142,0.68639,0.61355,0.64133,0.23248,0.29915,0.40455,0.55611,0.45073,0.54042,0.5623,0.52806,0.51421,0.41464,0.69194,0.74079,0.42233,0.6641,0.65422,0.74128,0.2319,0.32986,0.2997,0.57009,0.54513,0.35782,0.34639,0.28293,0.35166,0.17325,0.46985,0.43383,0.64249,0.54055,0.31005,0.30457,0.34122,0.21637,0.14403,0.13233,0,0,0.071284,0.35464,0.51245,0.58162,0.43308,0.44555,0.48329,0
0.3422,0.25925,0.34558,0.2123,0.63728,0.29278,0.43109,0.26054,1,0.47318,0.34996,0.26223,0.35843,0.29043,0.54282,0.42986,0.17907,0.052089,0.32444,0.3613,0.075462,0.2196,0.27304,0.23826,0.29396,0.26433,0.377,0.45684,0.076643,0.020315,0.1648,0,0.23789,0.18463,0.21427,0.2489,0.28505,0.24064,0.051825,0.28777,0.11327,0.20588,0.21301,0,0.10877,0.14822,0.16622,0.19122,0.30581,0.24851,0.19398,0.16433,0.27754,0.27302,0.35685,0.24336,0.30351,0.22059,0.56688,0.45562,0.4262,0.32255,0.2821,0.19738,0.43316,0.40856,0.40458,0.33238,0.36936,0.41039,0.055916,0.15288,0.2084,0.27752,0.29499,0.42257,0.3967,0.43496,0.08604,0,0.24172,0.20111,0.2532,0.2303,0.20402,0.13944,0.17773,0.13624,0.36257,0.26336,0.47199,0.45691,0.30366,0.43768,0.26942,0.1004,0.28569,0.21605,0.38058,0.33301,0.47768,0.48526,0.52767,0.4999,0.35724,0.28551,0.11373,0.30891,0.25818,0.19477,0.30742,0.36598,0.39791,0.29163,0.32347,0.20293
0.28379,0.17626,0.29321,0.43131,0.4133,0.75748,0.35435,0.66405,0.47318,1,0.092902,0.3535,0.32199,0.38629,0.32859,0.63186,0.37299,0.26246,0.43123,0.42126,0.29559,0.34361,0.23974,0.32447,0.36633,0.37881,0.041358,0.34244,0.37645,0.47599,0.32417,0.41145,0.30251,0.39124,0.13159,0.34706,0.11513,0.19622,0,0.12568,0,0.20254,0.27278,0.21259,0.29276,0.37539,0.27248,0.26918,0.23604,0.30993,0.22971,0.24605,0.24421,0.24833,0.037411,0.23322,0.28348,0.13325,0.36559,0.36809,0.3111,0.38981,0.45233,0.31329,0.32761,0.49019,0.23949,0.41702,0.26699,0.29761,0.084427,0.22317,0.20543,0.39944,0.24303,0.43078,0.34699,0.35619,0.31962,0.19524,0.4383,0.42273,0.25017,0.43517,0.28284,0.4679,0.13549,0.064482,0.0053737,0.33634,0.39111,0.31149,0.20215,0.14231,0.21697,0.16316,0.13367,0.24064,0.47567,0.44206,0.31221,0.33093,0.2697,0.3732,0.24716,0.13722,0,0,0.14798,0.19272,0.29381,0.44972,0.40285,0.38161,0.32115,0.074499
