-1.0071,-1.2274,0.085141,1.0829,1.5393,1.4726,0.92551,0.47175,0.81929,0.28328,0.8246,-1.5627,-1.7686,-0.99382,0.13545,-1.9824,-1.6672,-1.8105,-0.061952,-0.80286,-2.2964,-0.90461,1.7817,4.1368,4.2057,0.056832,-1.4547,-1.9187,-1.3691,-0.51526,0.79541,1.4461,0.14202,-1.7294,-2.7099,-2.352,0.36611,0.40238,2.6656,1.0066,1.9975,3.0738,3.826,3.1764,-0.18584,-0.75853,-0.3597,-0.88637,1.9778,0.34783,-2.9385,-0.92049,-1.8451,-0.40689,0.39574,-1.8818,-0.14204,-0.36378,0.812,1.3722,0.66154,2.1036,0.80898,0.53952,1.0247,0.93992,-0.13183,0.16949,-0.8399,-1.4062,-4.5312,-3.7243,-1.4705,-1.9067,-0.97142,-0.92844,-1.2167,-1.2976,2.1282,1.8681,1.3531,-0.68766,0.74841,1.8975,1.1867,-1.0736,0.61885,-2.8963,0.50169,1.1292,-1.0362,-2.3215,-1.568,-1.7937,-0.3627,1.7891,2.9488,0.41626,1.2102,-0.075502,0.40191,1.7515,2.7118,1.6022,1.9115,0.22722,-1.5243,-0.92533,-0.5649,-0.063057,0.71837,1.5877,-1.4842,-1.0941,1.0617,1.8424,-0.61476,-2.3706,-0.71582,1.5551,-0.094796,-1.4192,-0.042855,-1.3686,-1.7868,-1.2221,-0.56484,0.49793,2.2931,2.9238,1.4841,-3.1645,0.019827,0.39058,0.46084,-0.28353,-0.74169
-0.72253,0.25566,-0.29652,1.1273,1.4025,1.276,0.95683,-0.18952,2.2756,0.76137,0.67827,-0.026876,-1.9724,-1.1937,-1.7357,-1.1198,-2.6952,-2.3274,1.2942,-1.0324,-2.1655,-1.4236,0.53472,2.2546,2.6709,1.1713,0.37231,-1.7553,-3.2228,-2.1528,-1.2477,1.0784,0.46274,-2.2034,-2.6248,-1.8305,1.0477,1.753,3.9761,2.9885,1.1648,3.8194,3.9236,3.0676,1.0412,-0.55404,-1.3923,-2.097,0.87403,-0.42489,-3.1852,-0.88777,-1.549,-0.30237,2.1869,-1.2621,-0.34292,0.41075,0.75894,1.7999,-1.0736,1.2514,0.76496,0.96486,3.4768,-0.23316,-1.6964,0.30323,-1.226,-0.31191,-1.4164,-1.6645,-1.1387,-2.5753,-1.6138,-1.0498,-2.1013,-0.8554,2.4411,1.9187,2.9896,-1.6877,-1.1796,0.9446,0.64834,-1.4189,-0.59622,-2.7193,0.85269,1.8696,0.012457,-1.2646,-0.84038,-1.3045,-1.6867,1.1112,0.4022,-0.17556,1.197,0.32262,1.3839,2.805,4.4723,2.7253,2.7171,0.25647,-1.1167,-1.2533,-1.0841,-0.37039,-1.665,-0.070385,-0.65593,-1.2068,-0.26449,0.9514,-0.066884,-1.1103,-1.9286,1.5235,-0.52964,-0.48083,1.4082,-1.2878,-2.8317,-2.401,-0.19038,-1.091,3.0307,3.0177,1.4175,-2.3804,-0.096593,0.22359,0.58331,0.14165,0.33372
-1.0973,-1.4226,-0.96228,2.5649,2.4482,-0.53176,-2.8758,-4.9332,0.701,2.4172,3.4298,0.24214,2.0751,3.8647,-2.0042,0.37025,0.45444,-0.26193,-0.40774,-0.032112,-1.7167,-2.4207,-1.3862,0.13393,2.2265,1.2105,2.6022,-0.73854,-0.21185,1.6993,-2.5914,-0.86132,0.14552,-2.1575,-3.5501,-1.1851,1.3535,0.57362,-1.5561,-0.51274,0.44337,3.6685,3.7923,2.2356,-0.80872,-1.1938,-2.4968,-1.6881,1.6694,0.20737,-2.7467,0.71856,-1.3482,-4.5403,-1.9573,-0.38624,1.2505,5.8876,4.7759,2.6545,-2.1303,-5.894,-2.1028,-0.98868,-1.1139,-0.69852,2.9939,3.2257,3.3288,3.4689,1.5358,1.4524,2.0001,-3.1353,-5.5553,-3.2333,-1.7161,-2.6906,0.14897,-0.844,1.0386,0.98035,2.3981,4.7558,1.4198,-0.26679,-2.5497,-1.4762,3.7695,-0.34544,-1.6767,-0.96871,-0.506,-2.0777,-0.15384,4.4427,1.8645,-1.6983,-0.61544,0.27189,1.3714,-0.40787,1.389,-0.78424,-1.9933,-0.35724,-0.21406,-2.3828,-0.051028,1.8071,0.21083,0.33949,2.7486,-1.2829,-2.4095,0.24104,-0.066154,-0.09061,0.087892,0.85522,0.96602,1.2357,-0.27528,-1.4906,0.88548,-3.1812,-2.2079,-2.4901,0.50883,1.0384,2.3612,0.20258,0.49504,1.3939,-0.52882,-1.5562,1.7406
-2.1105,-0.96378,-1.5456,0.13091,1.1741,-0.021006,0.4781,-1.0825,3.7143,3.105,2.4099,1.5203,1.8688,0.11692,-1.6225,0.07121,-3.853,-2.2615,-1.3328,-0.29246,-0.69013,-0.71837,-0.40352,0.28786,1.5351,1.9826,3.6387,1.6589,-0.00044706,-1.4151,-4.9426,-1.2147,-1.6844,-2.1119,-3.8006,-1.3816,1.8632,1.8885,0.42887,0.82708,-0.47702,2.4831,2.7865,1.7267,-0.14626,0.089189,-0.39158,0.47439,0.97885,0.3382,-2.8703,-0.41519,-1.8612,-2.3586,-0.6956,-0.97431,0.39684,3.7546,3.7723,2.3856,-0.71958,-2.3077,-1.3689,-0.76024,0.87167,0.59177,0.1035,-1.0138,-0.43355,2.955,3.3626,2.2745,-0.44612,-3.3522,-3.4405,-1.2128,0.1138,-1.2365,-0.0050009,-2.4506,1.2723,0.31331,0.68559,3.6268,-0.0026826,-1.1773,-0.18402,-1.2388,1.8246,2.0677,0.75636,-0.34493,-0.33572,-1.4672,-0.68862,0.0024572,-1.9441,-1.7651,-0.99081,-1.3661,-0.80332,1.0958,3.1718,2.977,1.3075,0.86029,0.49657,0.10884,-0.57249,-0.088146,-1.4016,-1.6744,-0.50277,-1.1708,-1.2228,0.91067,1.2215,-1.1068,-1.8532,1.508,1.4317,2.0911,1.6071,-0.25549,-1.0562,-2.3844,-1.6348,-1.067,0.66699,0.48349,2.5408,-0.71393,0.74389,0.39998,-0.51901,0.043947,-0.45641
-0.22052,-0.70267,-0.30121,2.306,-0.5639,-0.23176,-1.1798,-1.5983,1.0673,0.92105,2.8807,0.88087,-0.27433,0.89338,-0.85779,-2.506,1.8097,-0.40186,0.30561,0.64006,-0.5695,-0.95094,-0.58292,-0.38204,1.1694,-0.26096,-1.2282,0.35724,0.594,-2.2516,-1.2896,0.050901,-1.1579,0.06148,-0.30938,-1.3395,2.655,0.27254,0.32883,1.3218,-0.64143,2.8608,1.0282,1.589,-1.1509,-0.80511,-0.15006,0.50826,0.031439,-1.5476,-1.0373,1.0451,-2.6713,-1.8538,-2.236,0.18994,0.2058,0.99409,2.5496,-0.11143,0.6267,-1.1533,-0.48511,1.052,-0.88541,-0.46079,-0.90233,-1.3581,1.2634,1.3879,0.092043,1.9769,0.027416,-1.4308,1.1326,-0.80012,-1.6684,0.28703,0.36273,1.2846,3.2243,0.35893,1.8764,-0.096744,-0.6213,0.35559,-0.98043,-0.66109,0.81773,-0.97785,-1.1218,1.2693,-0.20369,-0.4866,0.31671,2.4996,2.3094,-1.8313,0.54651,-1.275,-0.062179,-0.46117,-1.3141,1.1274,0.76174,1.2498,0.19633,0.39962,0.18816,-1.8209,-1.9288,-2.5326,-1.7236,0.064186,-1.5692,1.0094,1.0829,-1.2023,0.15901,0.1443,1.1575,1.1838,1.0529,0.52815,-0.487,-1.8934,-2.3026,-3.0819,0.46159,1.3024,0.75855,3.0626,-0.08527,0.9858,-0.088236,-1.0682,0.92533
-0.86735,-1.5601,-0.25084,1.9368,-1.317,0.30773,0.95872,0.51899,2.9615,2.0586,3.3111,1.6198,-1.6928,-1.5995,-1.5047,-4.3568,1.2983,-1.5064,-1.5443,1.0858,0.62282,1.8623,-1.314,-0.043526,0.98482,-0.32403,-1.5779,-0.62427,0.83944,-4.6156,-3.1336,-0.27357,-2.5254,1.5409,1.0636,-0.97916,2.6153,3.1153,1.3327,3.3238,0.81166,1.3804,1.3318,0.65065,-0.76858,-3.3678,-0.11282,0.28756,-0.42823,-2.326,-1.4926,0.4435,-1.7497,2.0119,-2.6974,0.44601,1.5278,0.71225,2.2268,-0.015925,0.39366,-2.1467,-1.1146,-0.23199,-0.40464,0.53551,1.1353,-2.0867,-1.4096,1.2147,0.42996,3.0647,-2.4441,-1.9213,0.48288,-0.32251,0.85282,-0.53169,-0.13718,2.6082,3.8753,0.177,2.6629,0.82943,-1.1179,-0.74031,-0.76253,-0.4671,-0.23431,-0.66427,-0.47121,1.7867,-0.36896,-1.9884,0.48644,0.094408,2.3056,-1.4349,-0.058318,-1.0793,1.2901,0.61404,-0.38388,1.8634,2.6406,0.68067,-1.5836,-0.54513,0.50412,-3.7702,-2.7522,-2.0028,-2.8648,1.3617,0.99677,3.9353,1.536,-3.6833,-1.4153,-1.4475,0.47878,1.8431,2.4457,1.3184,-1.6586,-1.5923,-2.9897,-3.6616,1.9202,1.4931,0.69424,2.432,-0.66335,0.35914,0.5299,-0.74786,1.4095
-1.0156,-3.346,-1.2137,1.5372,0.98406,-1.0184,-1.118,-1.4256,3.4728,4.9929,4.6613,0.97583,-0.25313,1.8468,-1.5765,-2.641,-1.9341,-1.8168,-0.87837,-0.85082,-1.0738,-0.16876,0.48065,0.91559,2.718,2.351,3.8454,0.93085,-2.3747,-3.3713,-4.1686,-2.213,-1.4264,-2.1368,-4.5981,-2.4684,3.1093,2.2206,-0.080183,0.94506,-0.86569,4.297,4.445,2.8694,0.55994,-0.29026,0.059127,1.4697,2.5817,-0.024793,-3.9918,-0.73794,-1.8027,-4.96,-3.2611,-1.2835,0.66703,5.2429,4.8405,2.5673,-0.95537,-2.2574,-0.27592,-0.59338,-1.3452,-1.0131,2.7248,2.4837,0.59122,0.14796,0.1952,1.7326,3.0854,-0.13395,-2.7567,-2.9132,-0.83396,-3.0327,-1.8607,-2.9735,-0.81579,0.33053,1.5987,5.4228,1.7549,-0.82187,-1.6937,-0.33577,3.432,0.58609,-2.2658,-2.5637,-1.6134,-3.113,-2.7839,0.56673,1.0056,-1.7079,0.31564,-0.42367,-0.0098839,1.493,3.5018,1.7963,0.67988,-0.70905,-0.014069,-0.52498,0.25581,-0.54917,-0.57167,1.0106,1.4638,-0.38861,-1.2118,3.2058,1.4925,-2.3383,-1.8863,1.4285,2.1633,1.2607,-0.20335,0.98351,0.49356,-1.8675,-0.074097,-0.72135,-0.43617,-1.4364,0.28779,-2.0299,1.3501,1.2101,-0.67877,-1.2915,0.77419
-2.3434,-1.6249,-1.0254,-1.7403,-0.0017603,-0.68556,1.3289,1.2329,5.1281,5.7539,3.9476,1.24,-0.036383,-0.52801,0.44839,-1.2767,-5.704,-3.0368,-1.8465,-0.41632,-0.72113,0.39718,1.1439,0.031988,1.9128,1.2059,4.3033,2.0509,-2.3627,-4.6228,-7.0086,-1.207,-1.5913,-2.4114,-4.6218,-1.9931,3.5172,2.78,2.5782,1.9785,-1.0397,3.2129,4.0093,2.0955,1.1805,1.0862,1.7937,1.6385,-1.0218,-0.97952,-4.2395,-1.7526,-1.1605,-1.3411,-0.045888,-0.46841,-0.90991,2.1034,3.4021,1.661,-1.056,-1.0334,0.81613,0.49876,1.2257,0.84757,0.11069,-0.88929,-1.9342,-0.28534,-0.10458,0.44462,0.37991,-0.91513,-1.0439,0.77711,1.9556,-1.313,-0.94876,-4.0576,0.19907,0.97994,0.53145,4.1491,0.035903,-0.86683,-0.4707,-1.945,1.5865,0.72195,0.14003,-0.36905,1.1328,0.010602,-2.6821,-2.434,-2.6617,-2.7839,-1.5769,-1.3635,-2.0766,2.8103,5.3025,5.0323,3.4501,0.41633,0.064537,2.5177,-0.2156,-2.7785,-2.6438,-2.1803,-0.73289,-0.87248,-0.49385,2.6902,1.5365,-2.2453,-4.0271,1.844,2.2946,1.551,1.8119,0.71547,-0.9714,-1.6933,-0.29962,0.0089011,0.51082,0.16739,1.4071,-1.929,0.83393,0.52483,-0.25952,-0.17466,-1.1034
-2.11,0.12956,-1.5733,-0.26978,-1.8716,-0.37863,-0.7364,-0.28986,5.4053,3.1243,3.6485,3.5212,-0.84551,-1.0469,-1.7596,-3.2095,0.31119,-0.24839,2.7028,1.5592,-1.1071,-0.53876,-0.97865,0.6552,0.2887,-0.42517,2.2009,0.2875,0.10567,-2.9598,-4.826,-0.86753,-2.9482,-0.20845,0.14821,-2.4558,2.9818,1.2187,-0.90671,3.5142,-1.2908,2.3083,1.5666,-0.18474,2.1519,-0.51117,-1.9337,0.67107,0.12874,-1.1679,-0.22002,1.039,-2.9073,-0.44972,-5.0735,-0.43759,0.71713,0.80751,5.8433,0.30154,0.42094,-2.4813,-2.6115,1.0195,-0.24863,-3.4612,-3.1216,-1.7448,-0.26146,1.5466,0.5965,2.6797,-0.22195,-0.23911,0.86432,1.7816,1.0255,1.0856,3.7409,-2.2786,2.5167,0.18037,3.2269,1.3809,-1.6431,0.27499,-1.6737,0.9829,1.7291,0.11682,2.2138,-0.25728,1.1324,-2.3074,-2.5192,0.76143,2.156,-2.1566,0.59195,0.15967,0.54838,-0.98133,-0.22326,2.1006,0.18527,-0.92409,-0.77396,-1.8496,-0.14222,-1.0865,-1.8841,-1.7637,-1.6417,-0.44626,-0.91808,1.8787,1.8335,-0.0025217,-0.58716,-0.45087,-0.17321,0.18573,2.1134,0.33948,-3.0881,-1.7956,-1.2478,-3.7168,1.0533,1.5838,2.6953,3.6711,0.84867,0.63951,-0.85734,-0.81894,0.13889
-0.50613,1.2901,1.5952,1.7972,-1.949,-1.894,-1.1901,0.031403,1.1949,3.5941,4.3686,2.9946,-1.9391,-0.49477,0.45456,-4.0399,-2.3003,-2.5368,-1.3168,0.92998,-0.83618,2.9141,1.4131,-1.2633,-1.1549,-0.098834,0.14215,-0.96221,0.5156,-5.0341,-7.3023,0.9389,-2.4054,1.2276,0.68201,-1.6484,3.6927,2.8518,0.80577,1.4795,-0.54594,4.3599,2.3422,-0.88294,0.64456,-1.0512,1.5382,0.76356,-1.4383,-3.2221,-1.6938,0.82261,-2.5647,-0.13468,-3.2819,1.1731,1.4137,1.6673,2.8543,0.23724,0.62754,-3.4154,-0.77745,1.5673,1.4877,0.087713,-0.1656,-2.9575,-1.0705,-1.445,-1.203,1.8281,-3.069,0.095676,2.721,5.4084,4.2813,-0.28324,1.5034,-2.3409,2.0592,1.067,3.1972,4.5395,-0.92116,-0.95426,-1.1841,-1.8902,0.34667,-2.0644,0.5996,1.6029,1.8531,-1.5097,-2.0264,-1.808,1.2276,-4.9633,-1.2997,1.2926,-0.64465,3.514,3.1836,3.8003,1.1385,-2.4787,-0.31943,-1.3351,-0.16272,-5.0442,-6.1434,-4.1857,-1.3172,2.5146,1.1971,4.8376,3.0578,-1.733,-4.699,-2.2572,1.7523,2.1427,3.3451,2.1035,-3.0787,-2.9148,-4.728,-6.4121,5.0879,2.5494,1.9971,2.8455,-0.66891,-0.54366,0.49673,0.35667,1.6592
