-5.2876,-2.9312,1.8888,-1.8475,0.51506,1.5957,3.8347,1.018,1.9436,-0.6105,-6.193,-0.008184,-0.0009555,-0.048881,0.39962,0.97872,-1.3542,-0.38328,2.3788,0.26102,-0.49655,1.9733,0.52771,2.475,5.2074,0.88288,-2.7363,-2.6779,0.61698,-1.4417,-1.356,1.421,-1.545,0.64793,-0.81184,1.0229,2.7467,-0.0728,3.0749,1.3575,-2.5716,0.28579,-1.4595,0.34729,1.3413,-3.6482,-0.26651,1.1611,0.042256,3.5656,2.51,-0.63161,-2.687,1.4106,4.4653,-1.5832,0.38058,0.47929,-4.6951,-4.5408,0.11622,2.7831,3.0109,2.059,1.8547,-3.8891,-0.93961,-2.7762,-2.5084,-4.8207,-1.9434,2.2443,-1.7872,4.4387,7.2429,1.1912,2.2919,4.6583,2.9508,0.16059,-4.2173,-5.4739,-1.8675,-0.67835,-0.44844,-3.991,-0.59879,3.516,1.0114,4.3174,-1.8744,-6.8225,-2.6999,-3.9807,0.32905,3.2276,2.2906,-0.56624,0.44827,2.0842,2.6593,0.044361,-2.3197,-4.8265,-4.1398,0.14786,-0.43395,-1.8366,-1.1322,0.90443,0.92005,-2.0329,-0.67323,2.8266,4.4547,2.5182,-2.5954,-2.6229,-2.8959,0.5402,1.163,-0.80896,-1.0078,-1.7492,1.188,2.8548,0.54581,1.4121,2.3835,1.9026,-1.9614,-4.1204,-3.6584,-1.5704,1.3386,-0.83976,1.2966,4.6073,0.093706,0.99863,0.43493,7.1362,5.3251,1.3514,1.6652,-4.7778,-8.7115,-4.8571,-0.61651,-0.81381,-0.41829,2.8475,1.8766,1.9616,3.4856,-2.2448,1.5096,7.5972,0.51043,-0.88902,2.8035,6.2821,-0.24768,-0.7975,-2.7344,-5.3888,-7.4762,-4.1944,4.1412,-0.5355,-0.41586,-1.3775,1.2698,4.5061,0.90357,4.9052,-0.48034,-2.1394,1.2875,0.44677,-2.893,2.3949,-3.2639,-3.8907,-1.118,-3.7191,-3.4166,2.1388,6.412,-4.4039,0.61166,2.0266,2.1454,3.8372,-1.921,-0.11937,-2.7407
-1.9723,1.287,2.0612,-3.3187,0.48704,1.981,3.1777,-0.89485,-0.73201,-0.15286,-6.7623,1.0031,0.41641,-0.94427,1.6581,-0.43414,-1.1923,-1.3155,2.9435,3.3651,1.0201,3.8565,0.13233,1.3629,3.4756,-1.0495,-3.8197,-4.072,0.51433,-1.8952,-3.6362,1.5204,-0.063254,0.49485,-2.0518,-0.34078,3.3837,-0.89193,3.3969,3.8646,0.56998,2.8145,-2.1537,0.81893,-0.18734,-6.392,-1.6133,-0.38744,-1.865,1.4336,0.53562,-0.45031,-2.1002,0.72098,5.6673,-1.0206,-0.83311,1.221,-3.0866,-3.5755,0.7129,1.1313,2.4805,3.9252,2.6876,-3.2345,1.5366,-2.5231,-5.0285,-6.91,-1.7017,0.4609,-3.1109,5.116,8.5346,2.8334,3.5173,2.9804,0.95842,-1.4788,-4.5419,-4.9104,-0.40944,4.1652,1.928,-4.1935,-0.50168,1.6547,-2.9222,4.0574,-1.278,-3.9472,1.3359,-4.4385,0.20558,0.39588,-1.5935,-0.24319,0.5925,0.46797,2.0973,1.8515,-1.0664,-1.3891,0.0010495,1.6238,-0.78933,-3.0721,-1.7164,0.60261,0.57522,-1.3215,-1.7047,2.8771,4.5829,1.0254,-3.532,-3.4767,-4.5225,-1.3972,-2.0548,-0.32776,-0.09212,0.49964,4.4756,4.6794,1.4411,4.8423,4.827,4.9178,-0.39722,-5.8187,-5.4196,-3.1524,-3.037,0.16224,2.9333,-0.46172,-2.6851,4.9466,0.89748,8.0528,6.0797,3.4609,5.0048,-2.895,-6.4249,-6.1496,-2.7761,-3.1565,-2.8733,0.5482,1.839,2.3795,5.8751,2.2906,0.95045,10.782,2.2676,-0.76029,3.5711,2.5868,-2.9709,-2.6873,-2.6777,-4.9888,-8.8025,-3.2405,5.4108,2.4634,-1.0081,-0.76902,2.658,2.8936,-0.42638,1.4349,-3.6562,-4.1158,-1.5827,-2.703,-5.4978,0.63876,-4.9786,-1.9015,-1.2996,-4.6728,-5.7236,-2.6877,4.9736,-3.8732,-0.44598,1.363,3.8106,6.744,3.1951,5.1431,2.2122
-3.5729,-1.8969,1.3344,-3.9916,0.97831,2.5997,2.3936,0.0019856,2.9767,1.6595,-4.4541,2.0425,-0.66811,-2.5946,0.20987,-0.40094,-2.6539,-2.6346,0.87835,1.726,1.7321,4.3835,0.38421,-1.084,4.8504,0.30108,-2.052,-3.6097,0.75956,1.1653,-1.2998,1.1276,-0.36062,0.22209,-1.1372,0.0064344,-0.043737,-1.8963,4.2917,-1.42,-3.6984,1.4313,-1.1342,1.2805,2.8996,-0.46686,1.5424,1.8204,-0.26957,2.8153,1.1983,-1.6993,-1.9154,0.4232,2.3437,-2.8517,2.3926,3.0841,-2.2145,-3.2616,1.3371,2.8362,0.47407,-0.042838,-0.060576,-5.3098,-2.5217,-0.084832,0.26046,-4.3056,-1.7391,3.3104,-0.89301,2.3216,2.1755,-0.32321,2.3387,4.2459,4.2379,1.8257,-3.0912,-3.8933,0.016803,0.31137,0.20481,-4.1089,1.6065,4.7703,-2.5618,3.3576,-1.1808,-5.3886,-2.0086,-3.1282,0.96113,2.8435,3.4461,0.86348,-1.2165,0.90423,0.69097,0.43962,-2.2009,-3.2556,-5.1217,-0.42941,-2.0959,-4.3656,-0.5418,0.51803,1.6091,-1.2042,-0.29257,2.8743,2.2931,1.9318,-0.99441,-1.9794,-5.1666,-0.83986,-0.70384,-1.2642,1.1652,0.22673,2.1155,0.90169,0.031138,2.5385,5.3132,1.0818,-1.73,-4.2839,-3.8208,-1.5142,-3.7424,-0.6159,-0.061626,2.8005,4.7476,-0.36022,-2.7269,7.545,6.9376,0.88433,4.5027,-1.6533,-7.7663,-6.1035,-2.9039,-1.2955,-2.9474,0.58115,2.5956,1.9763,7.1167,1.5842,5.3181,6.6713,-0.70335,-2.655,-0.98551,7.1127,-2.3048,-1.9531,0.62123,-3.6785,-3.2898,-5.3979,2.8565,2.634,-0.46136,-3.7126,0.86956,2.3445,-3.3638,4.8268,-0.03293,-1.3366,2.1502,1.5067,-3.09,2.0523,-2.0322,-1.1018,1.8629,-5.7439,-0.9718,-0.37351,3.5503,-1.5469,-0.82862,1.4209,2.0678,1.2456,-3.7506,2.4981,-2.0801
-1.4763,-0.38572,0.53246,-3.287,0.74052,2.5436,1.3634,0.29706,3.2035,1.08,-4.2229,0.94158,-1.5554,-3.2367,-0.3162,-0.55016,-1.0186,-0.68996,1.749,1.4553,1.6732,2.3824,-0.63635,-1.3199,3.5553,0.69943,-2.6218,-3.3809,1.2032,1.0542,0.013433,2.7055,-0.054961,-0.9598,-0.1087,-1.3487,0.87084,-0.33009,3.5957,-1.0035,-1.9425,1.3671,-2.3454,0.93044,1.8069,-0.7185,1.218,2.0349,-1.0121,0.018206,-0.67542,-2.1207,-0.73286,-0.25506,1.8917,-2.5212,2.0121,2.8064,0.040296,-1.7481,-0.22859,-0.25438,-0.41338,-0.77267,0.86754,-1.6188,0.3838,0.76415,-1.7157,-3.9491,-2.3786,2.458,-0.66354,0.81825,2.4175,-1.4348,1.5334,2.3915,3.3635,1.0302,-0.96619,-2.2219,-0.0077964,1.2713,0.44242,-3.0036,-0.53954,2.6174,-3.0521,2.3505,0.65096,-4.577,-0.39848,-3.2972,0.6468,1.9167,1.3054,1.1899,-0.20157,2.4059,2.0296,1.0889,-2.3022,-2.0824,-2.3431,0.051398,-0.64261,-2.8932,-0.0072323,-0.70167,0.84634,-1.4478,-1.8218,1.578,0.31346,1.1482,-0.90731,-2.388,-3.241,0.1302,-0.29585,1.1582,0.45665,0.82361,1.9295,0.89768,-0.12477,2.2806,5.193,2.1252,-0.92663,-3.8802,-4.8245,-1.5184,-1.8144,0.59138,0.12873,1.1536,0.64763,0.016689,-2.84,5.9377,5.9818,1.5789,6.8165,0.17834,-4.3533,-4.0722,-2.4055,-1.7119,-3.3396,0.88736,4.0412,2.0646,4.789,2.9096,2.6141,4.1831,0.18504,-2.1486,0.47089,4.6681,-1.375,-1.1148,-0.41517,-2.9898,-4.415,-5.5065,0.53105,0.92769,-0.99703,-2.7799,2.2537,2.1276,-1.1397,2.7115,-0.50621,-0.63683,1.3255,-1.1135,-5.2435,-0.4222,-1.1272,-0.36282,-0.4856,-3.5287,-2.6399,-5.169,0.8092,-1.3816,-1.4923,2.1475,2.5455,2.8737,0.52019,5.2922,1.5758
-1.5572,1.0147,0.75222,1.0829,0.73189,2.4798,3.6471,0.81215,-2.0023,-1.8513,-2.8779,-0.73451,-1.5591,-0.48318,1.7573,0.69719,1.1141,-0.77278,2.1957,3.218,-3.7227,-0.23043,0.10608,0.081086,-0.58432,-0.35853,-3.6767,-3.343,1.3853,0.31828,0.81234,0.014225,1.0351,1.4954,-0.68426,-0.33248,-0.44108,-0.16411,0.11136,-2.428,-2.3705,-1.4223,-3.5424,1.1935,-0.5149,1.4829,2.8752,1.7784,-1.6892,-1.8941,1.1142,1.1516,0.84638,-0.86374,4.67,-0.90023,-0.18386,2.9937,-0.71295,-4.2259,-1.6803,-3.3764,4.5407,2.9223,-1.3952,-4.2068,0.43495,1.4414,-0.095351,-2.1124,0.65421,2.1352,-1.8597,-1.0738,2.9799,0.9068,1.1761,2.7332,3.1698,2.0872,-1.1056,-0.22185,1.5404,-0.23944,-0.67572,-3.2908,0.02059,3.3798,1.0829,4.5815,-0.7649,-2.3375,3.0655,-2.4627,-3.7342,-2.1825,-2.3428,-2.079,1.6117,3.6785,2.9193,1.3732,-1.0897,-2.0854,-2.9126,0.80017,-1.5876,-1.9126,-6.1898,-2.1016,3.9262,-0.26222,0.048776,1.1874,1.7561,3.4764,0.41669,-1.736,-3.0941,-4.7838,-2.8976,3.2236,0.14928,-3.3136,1.4049,3.7044,0.56621,3.9061,5.0729,1.4402,-0.79218,-5.7422,-5.7762,-2.8738,1.2076,0.91856,2.8492,0.24696,-1.4544,3.579,2.6205,7.4484,0.19992,3.1221,2.8148,-3.202,-5.4501,-6.1901,-0.69817,-2.3142,-1.8518,-1.1359,3.3403,-0.015257,5.1786,10.728,-2.0813,-1.1498,-1.9218,-0.38762,2.0249,5.2328,1.7643,-2.0111,-1.9461,-1.5902,-2.4139,-3.8605,5.0888,-2.3114,-2.51,1.0225,-0.68669,3.8487,-2.2705,3.9738,0.54927,-3.6317,-0.98017,0.20301,-2.4019,-2.549,-1.1287,-2.2691,1.9512,-1.8932,-9.6661,-7.3087,5.6657,1.9382,-2.3969,0.56838,-1.7917,2.6645,4.9692,2.6914,5.089
-3.4606,0.51679,1.9933,-3.0142,1.9051,1.674,2.7273,-0.60374,2.1875,-0.022795,-6.1815,4.1113,0.73746,-2.9609,0.43787,-2.0932,1.6673,1.2746,3.0554,0.71861,-1.9394,0.5371,-1.1751,2.2513,3.7446,1.131,-3.1765,-6.4153,-0.2966,-3.5057,0.63761,0.33394,-2.683,-0.54669,0.63269,1.2818,2.3119,5.1556,4.5251,-1.4994,-6.7187,-2.1103,-4.3112,-1.2397,1.7921,-0.22135,5.6104,2.4296,0.25038,0.244,-5.2925,-2.8783,0.029918,1.3178,3.8774,0.78394,3.1717,5.3761,-0.17946,-3.059,0.1993,-2.5901,-1.6596,-0.13578,0.92457,-3.3463,1.9694,1.7798,-1.8807,-4.7556,-4.057,3.521,-4.2994,0.63506,4.0105,-0.84922,2.271,2.5337,4.5062,1.7165,0.1558,-0.51991,0.14694,2.2465,0.94787,-4.1655,-0.64866,2.5336,-5.5439,2.9899,4.0597,-4.0386,-1.5034,-1.7529,-1.0053,-0.78226,0.49665,0.94018,3.8873,8.9444,4.5912,-0.41908,-4.4188,-6.4247,-7.0395,-0.54762,-2.452,-3.0557,-0.37443,-1.8278,2.4453,-0.87995,-1.5182,2.004,2.6779,1.2153,2.3974,0.40901,-5.0599,0.25728,-2.5365,1.2711,1.4773,0.71414,-0.26809,-3.8365,-1.1387,3.3612,10.548,5.4168,-1.2506,-5.5208,-7.5877,-2.9884,-0.72237,0.24786,-1.5008,2.0538,3.6235,-1.6728,-0.42523,6.5909,5.0923,2.179,4.8402,-2.3265,-7.873,-8.6254,-3.6585,-2.5478,-4.3074,1.1892,5.3324,1.6423,7.484,6.0593,1.2194,2.1246,1.8624,-0.19262,1.0883,9.3739,1.2137,-1.6389,-4.3823,-4.9657,-3.9352,-7.472,2.364,2.1923,-0.23173,-4.7679,0.29621,3.6601,-0.99812,3.9618,-0.82133,-0.73453,3.3613,3.7495,-5.2609,-1.2347,-1.2608,-1.773,-0.5536,-2.9345,-2.666,-6.7822,0.56239,-1.822,-2.1008,2.6956,3.7248,0.92979,-1.0997,8.5058,-0.30228
-5.226,-4.4681,-0.26476,-3.0368,1.8232,3.1406,3.9452,2.8593,2.8235,0.12737,-3.6623,0.63952,-0.3205,-1.5901,-0.70239,0.51785,-2.3225,-1.5196,0.6853,1.013,-1.2803,0.78904,-0.47724,0.017234,5.6753,0.58374,-2.1762,-2.3595,0.3898,1.2712,1.0881,1.6601,-0.4476,1.2739,-0.0244,1.0944,2.4272,1.1672,3.8094,-1.7589,-4.2214,-2.5558,-4.0757,-0.00085391,2.7963,1.622,3.4981,2.8881,-1.2625,0.032935,1.2844,-0.26315,-1.5109,0.21707,2.8458,-1.408,4.5291,4.2784,-1.6949,-3.7445,-0.85488,-0.87522,-0.17225,-0.42378,0.38082,-3.2971,-1.5649,-1.0978,-2.1227,-4.2204,-1.528,3.2999,0.84589,3.4207,4.462,0.3612,2.4476,4.2035,3.3813,0.94797,-3.7711,-3.733,0.19371,-0.83187,0.4376,-3.2851,1.033,3.793,-1.4849,2.6709,-1.9122,-4.9128,-2.8822,-2.8603,-0.0099603,2.8048,4.2891,1.3596,0.55003,4.157,0.99997,-1.5189,-3.5716,-4.8532,-6.9053,-2.2167,-3.8222,-4.7587,-1.2121,0.58055,3.0362,-0.4086,-0.31564,2.5104,1.9234,1.8726,-0.5142,-1.139,-3.346,-0.18889,1.7697,-0.96798,-0.15988,-1.2087,-1.6234,-0.87344,-1.2196,0.50048,3.8849,0.88032,-1.6447,-3.4078,-2.7976,-0.6226,0.83429,-1.9996,-0.68697,4.0879,3.4119,0.65163,-0.78526,6.3416,4.173,1.8423,4.4606,-2.4482,-7.9623,-4.6627,-0.81454,-1.2576,-0.4501,1.6234,2.1922,0.56707,6.0695,3.5591,3.6087,2.9365,-0.93849,-1.9907,-0.12218,7.3269,-0.75843,-1.6364,-2.0107,-4.6588,-3.8727,-4.9671,2.6049,0.50051,0.09301,-2.2976,0.9816,4.3053,-2.8962,5.3735,2.0525,-1.3245,3.5248,2.5531,-2.6725,3.0394,-1.6734,-2.4533,3.394,-4.1048,-2.5298,0.13747,4.5349,-0.57067,0.74765,2.6036,-0.53673,0.05887,-3.6896,-1.3061,-4.4133
-4.8188,-1.0394,0.96029,-2.7194,1.5169,2.8622,3.0979,1.1423,1.8585,-0.15689,-5.6903,0.55095,0.70604,-1.8058,-0.045294,-0.1048,0.15907,0.73066,1.8557,1.1415,-0.83535,0.45043,-0.9556,0.60972,6.1783,1.8289,-2.8229,-2.7938,0.38637,0.22335,-0.86719,0.33584,-2.2086,-2.3755,-0.65047,0.51513,4.2161,3.9641,5.5886,-0.74619,-4.7674,-0.34162,-4.2038,0.77125,1.4901,-2.3662,1.3221,2.4046,-0.62318,0.55724,0.1175,-2.1137,-2.3076,0.45326,4.1125,-0.44546,3.918,3.87,-2.5623,-4.6507,-0.95712,-1.3735,-0.38303,-0.076654,1.0808,-1.19,2.1158,0.065223,-4.7171,-6.5951,-2.9599,1.6123,-1.2282,0.99721,4.0722,0.62785,3.6372,4.9424,2.7319,0.43145,-2.3431,-3.233,-0.83595,0.18551,-1.0698,-5.3749,-0.62141,3.8417,-1.9299,5.3584,0.71347,-5.2719,-0.16637,-3.6868,-0.49505,2.6415,2.1446,0.96755,1.6983,5.613,2.3686,-0.17795,-5.0045,-4.3729,-4.2703,0.59905,-0.50622,-2.4486,1.0718,0.83978,1.4887,-0.98292,-1.6487,1.8987,1.3131,-0.36886,-1.2246,-1.2059,-2.9205,-0.24682,-0.16339,1.8451,0.12757,-0.099868,-0.071675,-1.8823,-0.88807,3.5408,8.3315,5.2716,-0.31088,-4.1646,-4.8642,-2.6123,-2.1437,-0.32564,0.72656,0.10865,0.057578,1.254,-0.84186,6.7274,5.5346,3.8921,6.3261,-3.5511,-6.6723,-5.2619,-1.958,-2.9024,-2.1114,2.7383,4.9687,1.8389,5.2046,2.215,-0.84698,3.2408,-0.92617,-2.5314,3.6203,8.4564,1.5997,-1.7341,-3.3864,-5.6954,-6.3509,-4.5269,3.0284,1.8266,-2.3112,-2.5094,2.5237,2.6971,0.41614,5.5827,-1.5367,-2.4104,0.9224,-1.3315,-7.1272,-1.4978,-3.2966,-1.3769,-0.47912,-3.7185,-4.0904,-3.9629,5.951,-0.24542,-0.71624,2.9604,2.5077,2.3101,-0.15112,3.9044,1.2807
-0.85254,1.8239,1.6097,-0.58288,1.4824,3.4753,4.3375,-0.73785,-2.719,-2.5106,-5.9086,1.1978,-2.0391,-1.5842,2.7114,-0.033417,3.7675,1.4958,4.3977,0.88634,-4.2588,-0.044765,-0.63077,1.1475,0.17212,0.13445,-3.1756,-6.1735,0.78754,-1.293,0.030094,0.82112,-1.7195,-0.58268,-0.033389,2.7596,3.6465,2.7528,2.3951,-1.888,-8.1707,-5.9336,-4.7831,-0.78719,1.0365,1.2746,4.2767,5.2076,1.0536,-0.055187,-0.28236,1.5949,1.1857,-0.08211,3.8218,-1.0691,-2.2005,2.4185,-2.4945,-7.4962,-5.5506,-4.0854,5.7338,6.4809,2.0182,-1.2661,1.9412,2.2985,-2.0344,-3.4084,-1.3321,-0.58393,-3.5917,-1.4643,0.58243,-0.4159,0.28881,2.5157,5.1755,2.8974,-2.7592,-0.17963,-0.22534,1.03,-0.16882,-0.94507,1.2277,4.0303,0.2533,5.9354,2.1123,-4.5288,0.39551,-1.3625,-3.2303,-4.6867,-2.9767,-0.67506,1.58,7.9995,2.2746,-0.37056,-1.474,-2.917,-5.2772,3.0258,3.0981,-1.7504,-4.6124,-1.7959,3.7215,-0.35163,-0.3934,1.642,1.8904,3.1832,1.4742,0.89343,-1.7001,-2.7075,-5.3962,-0.48197,0.72144,-4.4037,3.0856,2.9457,-0.36836,4.0474,8.0627,6.416,0.31795,-4.3783,-8.6246,-2.7919,-0.6348,0.27023,2.5568,-1.5509,1.6604,3.7342,2.6874,6.0874,0.51108,4.1824,2.0056,-2.81,-6.4825,-8.1196,-1.0582,-2.9707,-1.884,-2.1251,3.1643,1.9565,0.6721,0.96745,-2.1805,1.0229,0.3953,-0.60748,2.388,7.6896,0.69088,-0.35194,-1.1248,-1.0297,-0.82858,-4.8535,4.452,-2.5784,-0.19529,-0.87451,-3.4081,4.2098,-1.0857,4.744,-0.84398,-3.2172,-1.0354,-0.98691,-6.3109,-1.0654,-0.66068,-1.5,-0.35391,-2.9126,-4.9405,-3.6822,5.9268,-0.6756,-2.88,-0.86611,3.1877,2.6333,3.7449,6.5617,0.97318
-7.3248,-1.6941,1.5477,-2.3151,2.449,-0.40874,1.9192,-0.67683,0.73114,1.1047,-2.946,3.7081,-1.0625,-0.52394,0.95047,1.9181,4.2994,0.99121,2.0254,1.2732,-0.31124,1.8367,-1.5029,3.7565,1.9682,-2.1329,-8.3046,-8.1329,-1.5984,-2.6234,2.7434,3.2709,-1.8167,-1.3636,0.63031,4.4642,7.0902,8.9673,7.1896,-0.73848,-9.0184,-4.7745,-6.6456,-1.4862,0.83581,-1.3679,4.6537,3.3006,1.6164,-0.13746,-4.6436,-2.5036,0.70364,0.68,5.2509,2.1324,4.8087,8.1156,-0.19555,-4.8597,-5.036,-5.2665,-0.59127,2.3873,4.7989,-5.5094,-0.090953,-0.46407,-4.6569,-6.9991,-3.7031,1.6037,-1.3707,0.41814,1.4758,-1.2673,2.2132,4.3059,4.1177,-0.84192,-3.41,-0.35987,0.58632,0.94305,2.4052,-0.10101,1.7794,2.7261,-5.3144,2.057,5.6386,-6.0459,-4.6425,-2.708,-1.1866,2.253,3.638,2.5654,5.7785,9.6374,0.18442,-4.1754,-4.9573,-8.4035,-8.9703,2.0803,4.858,-2.684,-3.7606,-0.094086,1.5658,1.5369,0.85614,-0.1347,1.5499,1.6743,-0.61979,2.3976,-1.0884,-1.0363,-1.172,-1.8896,-1.055,-3.7941,-6.0642,-1.7146,1.4311,5.4999,12.071,7.2458,1.8845,-5.6618,-6.2953,-2.5834,-3.931,-3.9389,-3.4234,5.2201,0.49542,0.87493,1.9616,6.7504,7.4721,3.1828,2.5557,-4.5666,-8.1777,-6.5226,-3.4849,-2.2109,-1.1681,0.25913,6.2887,4.1603,2.0606,-2.6285,-5.0377,2.0931,1.2766,-0.31383,2.5383,10.931,3.9575,0.86282,-2.7816,-2.6025,-3.4417,-6.6749,3.32,-1.1821,-2.9628,-5.2875,-3.4394,8.2613,0.72341,7.0699,0.45409,-1.0344,4.3437,3.2057,-6.5139,-0.47303,1.0927,-3.7119,-0.7717,-1.4973,-4.6854,-2.2796,3.9779,-1.085,3.1611,5.305,3.6717,0.78323,-2.1337,-0.048835,-6.5666
