1,0.68762,0.27414,0.30571,0.32642,0.50412,0.24008,0.059312,0.25707,0.27453,0.2352,0.18048,0.10821,0.1031,0.36638,0.25824,0.27804,0.24742,0.50015,0.59203,0.24743,0.38514,0.10272,0,0.33385,0.28677,0.34551,0.45716,0.001649,0,0.49496,0.56053,0.59473,0.55854,0.22573,0.268,0,0,0,0,0,0,0.14384,0.024996,0,0,0.16558,0.1441,0,0,0,0,0.13167,0.090786,0,0.19495,0.87907,0.64445,0.61925,0.4013,0.5686,0.40966,0.10794,0.38601,0,0,0.30215,0.2532,0.64957,0.69,0.43951,0.465,0.31532,0.23428,0.39516,0.39072,0.39701,0.49568,0.15842,0,0.0036831,0.05991,0.0019894,0.30987,0,0.042274,0.23684,0.28842,0.026951,0.34134,0.262,0.38585,0.039842,0.17537,0.030139,0,0.15487,0.16967,0.27319,0.39901,0.040998,0.30662,0.097048,0.37878,0,0.020105,0,0.22599,0.07692,0.037306,0.24885,0.25387,0.3276,0.25546,0,0
0.68762,1,0,0.55934,0.50615,0.58005,0,0.53865,0.33043,0.47781,0.085453,0.47143,0,0.22372,0.34663,0.25855,0.085582,0.37257,0.50521,0.69956,0.027507,0.24428,0,0,0.31692,0.24803,0.35265,0.41636,0,0,0.31064,0.45985,0.5945,0.69525,0.18409,0.29911,0,0,0,0,0,0,0,0.033373,0,0,0.13238,0.085648,0,0,0,0,0,0,0.20915,0.2073,0.65716,0.85818,0.57929,0.65143,0.47327,0.71619,0.0079895,0.57183,0,0,0.33298,0.41903,0.65518,0.73916,0.33048,0.3431,0.061453,0.25786,0.30885,0.28903,0.31607,0.36483,0.096483,0,0,0.16129,0,0.38731,0,0.12267,0.28643,0.22511,0.29069,0.19727,0.35729,0.15168,0,0.012225,0,0.044217,0.22838,0.23163,0.34671,0.36921,0.2709,0.22857,0.20855,0.49143,0,0.051822,0.018527,0.3152,0,0,0.20369,0.23843,0.36914,0.28227,0.064456,0.012223
0.27414,0,1,0.3115,0.010029,0.042202,0.70076,0,0.18124,0.029659,0.14248,0,0.24389,0.2543,0.10651,0.16376,0.16799,0,0.35233,0.21587,0,0,0.77531,0.32729,0.11312,0.014831,0,0,0,0,0.28028,0.31168,0.13535,0.15143,0.37133,0.28003,0.14096,0,0,0,0.0095724,0,0.43717,0.32018,0.42233,0.39547,0.24022,0.28481,0.4436,0.28874,0.40747,0.33677,0.34807,0.25834,0,0.16343,0.069239,0,0,0,0.062223,0,0,0,0.063425,0.13679,0.35734,0.2306,0,0.058341,0.04642,0.044021,0.17365,0,0.23645,0.24934,0.25424,0.27895,0.10338,0,0,0,0,0,0.17886,0.21683,0,0,0,0.18892,0.095508,0.35405,0.37378,0.54513,0,0,0,0,0.0014714,0.14653,0,0.29799,0,0.051038,0.08572,0.13352,0,0,0,0,0.25881,0.062933,0.17011,0.18869,0.046393,0.0017243
0.30571,0.55934,0.3115,1,0.15966,0.21481,0.26625,0.70801,0.069703,0.19131,0,0.22719,0.10498,0.2967,0.037815,0.17803,0.07313,0.27455,0.49652,0.57294,0,0.028021,0.26506,0.44675,0.13424,0.20232,0.022202,0.065075,0,0.070427,0.29098,0.3591,0.42338,0.49841,0.25153,0.32704,0,0.14222,0,0.0079522,0,0,0.096694,0.22806,0.14207,0.19288,0.19072,0.24702,0.15332,0.20625,0.15003,0.2567,0.26707,0.2805,0.16773,0.29231,0.22733,0.43391,0.2475,0.41917,0.25392,0.44797,0.045395,0.32826,0.05936,0.14996,0.26823,0.40373,0.34436,0.49148,0.18449,0.19724,0.1079,0.30951,0.23578,0.26191,0.32919,0.38417,0.10695,0.02951,0.002654,0.25167,0,0.26083,0.05971,0.3167,0.076157,0.061378,0.13933,0.17234,0.44271,0.33433,0.30088,0.32676,0,0,0.078829,0.12313,0.25001,0.38449,0.30185,0.36433,0.27266,0.43784,0.17802,0.219,0.013225,0.20444,0,0,0.45113,0.26109,0.31806,0.29386,0.12581,0
0.32642,0.50615,0.010029,0.15966,1,0.8473,0,0.33602,0.91356,0.90397,0,0.35432,0,0.29677,0.72945,0.39193,0,0.18691,0.22211,0.32379,0.033698,0.095237,0,0,0.54942,0.096245,0.54179,0.38133,0,0,0,0.17321,0.24081,0.38748,0.075024,0.21007,0,0,0,0,0.12666,0,0.18229,0.18384,0.071337,0.109,0.11114,0.084708,0.046624,0.066813,0.089721,0.16654,0.038924,0.084527,0,0.079906,0.23975,0.44728,0.29343,0.41709,0.30942,0.59007,0,0.47278,0,0.25928,0.21949,0.36029,0.38202,0.3955,0.064222,0.082154,0,0.011302,0.11536,0.1792,0.018078,0.02898,0,0.0010414,0,0.06094,0,0.1405,0,0.17682,0,0,0.04769,0.079673,0.28852,0.17036,0.1547,0.18469,0,0,0.15001,0.019617,0.23049,0.22332,0.23847,0.21297,0.0023111,0.26438,0,0.002077,0,0,0.098476,0,0.16859,0.18394,0.33495,0.22927,0.014159,0.0005878
0.50412,0.58005,0.042202,0.21481,0.8473,1,0,0.29436,0.73088,0.85783,0,0.37591,0,0.23741,0.59498,0.43658,0,0.19437,0.31641,0.49128,0.021994,0.17311,0,0,0.44648,0.17341,0.57693,0.60004,0,0,0.030922,0.30509,0.26389,0.43942,0.16037,0.36647,0,0,0,0,0,0,0.07572,0.070152,0,0.022625,0.052806,0.057161,0,0,0,0.072903,0.042393,0.066438,0.041669,0.20756,0.42621,0.50473,0.52004,0.48326,0.44019,0.60653,0,0.47354,0,0.11549,0.2998,0.39241,0.47344,0.56922,0.096472,0.15763,0,0.070123,0.17917,0.2969,0.095546,0.15765,0.040803,0,0,0.021169,0,0.26157,0,0.10733,0.039894,0.13985,0.054254,0.22113,0.29281,0.25134,0.10813,0.14234,0,0.023582,0.088918,0.068944,0.26024,0.31563,0.22664,0.26953,0.039181,0.42426,0,0.061785,0,0.087032,0.030255,0,0.153,0.16275,0.32366,0.24292,0.050314,0.030272
0.24008,0,0.70076,0.26625,0,0,1,0,0.053979,0,0.21004,0,0.53507,0.33692,0.093934,0.23377,0.065865,0,0.19277,0.025984,0,0,0.678,0.54085,0.039382,0.04784,0,0,0.068386,0.11877,0.20892,0.19194,0.17502,0.17077,0.29193,0.12867,0.083492,0,0,0,0,0,0.19995,0.14733,0.24174,0.24428,0.094121,0.1756,0.36279,0.32351,0.21561,0.28542,0.21417,0.26762,0,0.084747,0.1078,0,0,0,0.16934,0,0.038703,0,0.29058,0.17856,0.12094,0.019377,0,0,0.096352,0.14946,0.22075,0.13107,0.097216,0.1933,0.26226,0.3317,0,0,0,0,0,0,0,0.14383,0,0,0,0.19131,0.03051,0.45803,0.38576,0.56119,0,0,0,0,0,0.092367,0,0.48554,0,0.079963,0,0.091789,0,0,0,0,0.27024,0,0.022461,0.15788,0.025049,0
0.059312,0.53865,0,0.70801,0.33602,0.29436,0,1,0.23807,0.39561,0,0.3101,0,0.30468,0.10232,0.11429,0.0010967,0.19416,0.26166,0.366,0,0,0,0.13579,0.11176,0.077502,0.065537,0.015007,0,0,0.06912,0.13661,0.33873,0.47696,0.13067,0.22919,0,0.28984,0.012189,0.10382,0.0026478,0.039437,0.073467,0.19646,0.094314,0.13285,0.16279,0.16031,0.055108,0.15731,0.17205,0.21673,0.18535,0.1011,0.25908,0.15738,0.054453,0.42465,0.15933,0.43021,0.18241,0.56032,0.017743,0.37502,0.025841,0.2246,0.2678,0.45529,0.18776,0.40275,0.039723,0.028086,0,0.17056,0.16286,0.10943,0.19337,0.12567,0.064849,0.069009,0,0.22394,0,0.26501,0.068774,0.27698,0.026959,0,0.24196,0,0.42551,0.011743,0.19578,0.10922,0,0.072696,0.19824,0.10371,0.28052,0.24791,0.36119,0.12277,0.19341,0.31954,0.15907,0.081823,0.078948,0.045658,0,0,0.21446,0.1929,0.26195,0.19457,0.13316,0.044425
0.25707,0.33043,0.18124,0.069703,0.91356,0.73088,0.053979,0.23807,1,0.89747,0,0.21681,0,0.29154,0.70618,0.40465,0.0055737,0.053408,0.13354,0.17606,0,0,0.034566,0,0.37597,0,0.32449,0.14619,0,0,0,0.055041,0.13702,0.28032,0.082686,0.1695,0,0,0,0,0.11874,0.020509,0.26594,0.27963,0.15845,0.21175,0.17053,0.15694,0.18752,0.18278,0.18303,0.24022,0.10664,0.15016,0,0.018534,0.10061,0.21437,0.16386,0.20427,0.26107,0.47463,0,0.37311,0,0.19041,0.21429,0.31348,0.17246,0.2218,0,0,0,0,0.028892,0.084532,0,0,0,0,0,0,0,0.038485,0,0.16772,0,0,0,0,0.1593,0.1197,0.17145,0.23973,0,0,0.099775,0,0.13723,0.16314,0.15378,0.18654,0,0.14693,0,0.030317,0,0,0.062356,0,0.18908,0.13637,0.26475,0.19967,0.072558,0.030692
0.27453,0.47781,0.029659,0.19131,0.90397,0.85783,0,0.39561,0.89747,1,0,0.3861,0,0.34886,0.66703,0.47776,0,0.1174,0.21621,0.30242,0,0,0,0,0.33833,0,0.36016,0.25558,0,0,0,0.071453,0.18186,0.36949,0.10612,0.25177,0,0,0,0,0.023627,0.004532,0.1243,0.1723,0.07647,0.13024,0.10501,0.097857,0.10792,0.14607,0.085913,0.18401,0.04103,0.10121,0,0.044986,0.15244,0.33553,0.27213,0.36416,0.31783,0.63289,0,0.49059,0,0.2091,0.19767,0.34693,0.22273,0.33945,0,0,0,0,0.048087,0.12808,0.028938,0.044276,0,0,0,0,0,0.17685,0,0.18939,0,0,0,0.028782,0.19531,0.10144,0.13373,0.1677,0,0.0016033,0.097495,0,0.18715,0.20075,0.21601,0.18863,0,0.26076,0,0,0,0,0,0,0.16167,0.14299,0.29338,0.22423,0.058885,0.036941
